Trait_ID_4th,Trait_presence,Reference,Original_notes,Comments
001,1,Keesing 1939: 23,,
002,0,Keesing 1939: 23,,
003,0,,,
004,0,,,
005,1,Skinner 1921: 157,(+),
006,0,,,
007,0,,,
008,0,,,
009,0,,,
010,0,,,
011,0,,,
012,0,,,
013,0,,,
014,0,,,
015,0,,Keesing says can't know,
016,0,,Keesing says can't know,
017,0,,Keesing says can't know,
018,0,,(-) ?,
019,0,,,
020,0,,,
021,0,,,
022,0,,,
023,0,,,
024,0,,,
025,0,,,
026,0,,,
027,0,,,
028,1,,,
029,1,,(+),
030,0,Skinner 1921: 105,,
031,1,,,
032,0,,(-),
033,0,,,
034,0,,,
035,0,,,
036,0,,,
037,0,,,
038,0,,,
039,0,,,
040,0,,,
041,0,,,
042,0,,,
043,0,,,
044,0,,,
045,0,,,
046,0,Keesing 1939: 26,(-),
047,0,,,
048,0,,,
049,0,,,
050,0,,,
051,0,,,
052,0,,,
053,0,,,
054,0,Keesing 1939: 34-35,,
055,0,,,
056,0,,,
057,0,,,
058,0,,,
059,0,,,
060,0,,,
061,0,,,
062,0,,,
063,0,,,
064,0,,,
065,0,,,
066,0,,,
067,0,,,
068,0,,,
069,0,,,
070,0,,,
071,0,,,
072,0,,,
073,0,,,
074,0,,,
075,0,,,
076,0,,,
077,0,,,
078,0,,,
079,0,,,
080,0,,,
081,0,,,
082,0,,,
083,0,,,
084,0,,,
085,0,,,
086,1,Skinner 1913: 19,(+),
087,1,Skinner 1913: 19,"(+); dubious, or at least a minimal level",
088,0,,,
089,0,,,
090,1,,Driver map. 28 [Indians of North America],
091,0,,,
092,0,,,
093,0,,,
094,0,,,
095,0,,,
096,0,,,
097,0,,,
098,0,,,
099,0,,,
100,0,,,
101,0,,,
102,0,,,
103,0,,,
104,0,,,
105,0,Keesing 1939: 32,(-),
106,0,,,
107,0,,,
108,0,,,
109,0,,,
110,0,,,
111,0,,,
112,1,,(+),
113,1,Keesing 1939: 32,,
114,0,,,
115,0,,,
116,0,,,
117,0,,,
118,0,,,
119,0,,,
120,0,,,
121,0,Hoffman 1896: 35; Skinner 1911: 311,,
122,0,,,
123,0,,,
124,1,,,
125,1,"Skinner 1913: 19,22",,
126,1,Keesing 1939: 40,,
127,0,,(-); I think slaves are rare,
128,0,,,
129,0,,[not marked with + nor -]; Keesing says can't know,
130,0,,,
131,0,,,
132,0,,,
133,0,,,
134,0,,,
135,0,,,
136,0,,,
137,0,,,
138,0,,,
139,0,,,
140,0,,(-),
141,0,,,
142,0,,?,
143,1,Skinner 1913: 24,"""home administration"" of chiefs, implying that they had supra-band administrative duties too",
144,0,,,
145,0,,,
146,0,,,
147,1,Skinner 1913: 27,,
148,1,Skinner 1913: 22,,
149,1,Skinner 1913: 22,,
150,0,,,
151,0,,,
152,0,,capital village,
153,0,,,
154,0,,,
155,0,,,
156,0,,,
157,0,,,
158,0,,,
159,0,,,
160,0,,,
161,0,,,
162,0,,,
163,0,,,
164,0,,,
165,1,Skinner 1913: 27; Skinner 1921: 52,,
166,0,,,
167,0,,,
168,0,,,
169,0,,,
170,0,,,
171,0,Keesing 1939: 42,"(-); many women, polygyny - but not how many",
172,0,,,
173,0,,,
174,0,,,
175,0,,(-),
176,0,,,
177,0,,(-),
178,1,,(+),
179,0,,,
180,0,,,
181,0,,,
182,0,,,
183,0,,,
184,0,,(-),
185,0,,(-),
186,0,,,
187,0,,,
188,0,,(-),
189,0,,,
190,1,,,
191,0,,,
192,0,,,
193,0,,,
194,1,Skinner 1913: 27,,
195,1,Skinner 1913: 25,,
196,1,Skinner 1913: 25,,
197,1,Skinner 1913: 27,,
198,0,Skinner 1913: 27,"trial of a formal sort conducted before camp police, but they were not reall judges or magistrates",
199,0,,,
200,0,,,
201,0,,,
202,0,,,
203,0,,,
204,0,,,
205,0,,,
206,0,,,
207,0,,,
208,1,,(+),
209,0,,,
210,1,Skinner 1913: 27,,
211,0,Skinner 1913: 27,(-),
212,0,Keesing 1939: 40; Skinner 1921: 51-52,only at harvest time,
213,0,,,
214,0,,,
215,1,Keesing 1939: 40,,
216,0,,,
217,0,,,
218,0,,,
219,0,,,
220,0,,,
221,0,,,
222,0,,,
223,0,Skinner 1911: 307,?; scouts,
224,0,,,
225,0,Skinner 1911: 307,raids,
226,0,,,
227,0,,,
228,0,,,
229,0,,,
230,0,,,
231,0,,,
232,0,,,
233,1,Skinner 1913: 116,,
234,0,,,
235,1,Skinner 1913: 117,,
236,1,Skinner 1913: 116,,
237,1,Skinner 1913: 122,,
238,0,,,
239,0,,(-),
240,0,,,
241,0,,,
242,0,,,
243,0,,,
244,1,Skinner 1911: 300; Skinner 1913: 113,Thunderers,
245,1,Skinner 1913: 73,,
246,0,,,
247,0,,,
248,0,,,
249,1,Skinner 1913: 80,,
250,1,Skinner 1913: 74,,
251,0,Skinner 1913: 73,"considered paramount, but not worshipped as one",
252,1,Skinner 1913: 158,,
